Node_ID,Centroide,UF
19306,Bocaiúva,MG
19307,Guaraciama,MG
19308,Glaucilândia,MG
19309,Juramento,MG
19310,Carbonita,MG
19311,Itacambira,MG
19312,Botumirim,MG
19313,Guanhães,MG
19314,Paulistas,MG
19315,São João Evangelista,MG
19316,Virginópolis,MG
19317,Divinolândia de Minas,MG
19318,Gonzaga,MG
19319,Cantagalo,MG
19320,Peçanha,MG
19321,São Pedro do Suaçuí,MG
19322,Coluna,MG
19323,Frei Lagonegro,MG
19324,Itamarandiba,MG
19325,São José do Jacuri,MG
19326,José Raydan,MG
19327,São Sebastião do Maranhão,MG
19328,Aricanduva,MG
19329,Santa Efigênia de Minas,MG
19330,Sardoá,MG
19331,São Geraldo da Piedade,MG
19332,Coroaci,MG
19333,Virgolândia,MG
19334,Nacip Raydan,MG
19335,Governador Valadares,MG
19336,Marilac,MG
19337,Santa Maria do Suaçuí,MG
19338,Água Boa,MG
19339,São José da Safira,MG
19340,Malacacheta,MG
19341,Franciscópolis,MG
19342,Veredinha,MG
19343,Capelinha,MG
19344,Turmalina,MG
19345,Leme do Prado,MG
19346,Minas Novas,MG
19347,Chapada do Norte,MG
19348,José Gonçalves de Minas,MG
19349,Angelândia,MG
19350,Setubinha,MG
19351,Jenipapo de Minas,MG
19352,Berilo,MG
19353,Francisco Badaró,MG
19354,Virgem da Lapa,MG
19355,Araçuaí,MG
19356,Armação dos Búzios,RJ
19357,Macaé,RJ
19358,Conceição de Macabu,RJ
19359,Carapebus,RJ
19360,Quissamã,RJ
19361,Cambuci,RJ
19362,São Fidélis,RJ
19363,Italva,RJ
19364,Itaperuna,RJ
19365,Bom Jesus do Itabapoana,RJ
19366,Cardoso Moreira,RJ
19367,Bom Jesus do Norte,ES
19368,Apiacá,ES
19369,São José do Calçado,ES
19370,Campos dos Goytacazes,RJ
19371,São João da Barra,RJ
19372,Mimoso do Sul,ES
19373,São Francisco de Itabapoana,RJ
19374,Presidente Kennedy,ES
19375,Marataízes,ES
19376,Itapemirim,ES
19377,Varre-Sai,RJ
19378,Caiana,MG
19379,Espera Feliz,MG
19380,Dores do Rio Preto,ES
19381,Caparaó,MG
19382,Divino de Lourenço,ES
19383,Guaçuí,ES
19384,Alegre,ES
19385,Ibitirama,ES
19386,Alto Caparaó,MG
19387,Martins Soares,MG
19388,Durandé,MG
19389,Santana do Manhuaçu,MG
19390,São José do Mantimento,MG
19391,Chalé,MG
19392,Conceição de Ipanema,MG
19393,Irupi,ES
19394,Iúna,ES
19395,Ibatiba,ES
19396,Lajinha,MG
19397,Muqui,ES
19398,Jerônimo Monteiro,ES
19399,Atilio Vivacqua,ES
19400,Muniz Freire,ES
19401,Castelo,ES
19402,Cachoeiro de Itapemirim,ES
19403,Rio Novo do Sul,ES
19404,Vargem Alta,ES
19405,Conceição do Castelo,ES
19406,Brejetuba,ES
19407,Venda Nova do Imigrante,ES
19408,Afonso Cláudio,ES
19409,Ipanema,MG
19410,Alvarenga,MG
19411,Taparuba,MG
19412,Mutum,MG
19413,Pocrane,MG
19414,Itanhomi,MG
19415,Capitão Andrade,MG
19416,Conselheiro Pena,MG
19417,Tumiritinga,MG
19418,Galiléia,MG
19419,Itueta,MG
19420,Laranja da Terra,ES
19421,Aimorés,MG
19422,Baixo Guandu,ES
19423,Santa Rita do Itueto,MG
19424,Resplendor,MG
19425,São Geraldo do Baixio,MG
19426,Goiabeira,MG
19427,Cuparaque,MG
19428,Alto Rio Novo,ES
19429,Iconha,ES
19430,Piúma,ES
19431,Anchieta,ES
19432,Alfredo Chaves,ES
19433,Guarapari,ES
19434,Marechal Floriano,ES
19435,Domingos Martins,ES
19436,Santa Maria de Jetibá,ES
19437,Viana,ES
19438,Cariacica,ES
19439,Santa Leopoldina,ES
19440,Santa Teresa,ES
19441,Fundão,ES
19442,Vitória,ES
19443,Vila Velha,ES
19444,Serra,ES
19445,Itarana,ES
19446,Itaguaçu,ES
19447,São Roque do Canaã,ES
19448,Ibiraçu,ES
19449,João Neiva,ES
19450,Colatina,ES
19451,Marilândia,ES
19452,Pancas,ES
19453,Águia Branca,ES
19454,São Domingos do Norte,ES
19455,Governador Lindenberg,ES
19456,São Gabriel da Palha,ES
19457,Vila Valério,ES
19458,Aracruz,ES
19459,Rio Bananal,ES
19460,Linhares,ES
19461,Sooretama,ES
19462,Jaguaré,ES
19463,Mathias Lobato,MG
19464,Frei Inocêncio,MG
19465,Jampruca,MG
19466,Divino das Laranjeiras,MG
19467,Pescador,MG
19468,São Félix de Minas,MG
19469,Nova Módica,MG
19470,Campanário,MG
19471,Itambacuri,MG
19472,Frei Gaspar,MG
19473,Teófilo Otoni,MG
19474,Central de Minas,MG
19475,Mendes Pimentel,MG
19476,São João do Manteninha,MG
19477,São José do Divino,MG
19478,Itabirinha,MG
19479,Mantenópolis,ES
19480,Mantena,MG
19481,Barra de São Francisco,ES
19482,Nova Belém,MG
19483,Água Doce do Norte,ES
19484,Ouro Verde de Minas,MG
19485,Ataléia,MG
19486,Poté,MG
19487,Ladainha,MG
19488,Novo Cruzeiro,MG
19489,Itaipé,MG
19490,Catuji,MG
19491,Caraí,MG
19492,Padre Paraíso,MG
19493,Novo Oriente de Minas,MG
19494,Pavão,MG
19495,Monte Formoso,MG
19496,Crisólita,MG
19497,Águas Formosas,MG
19498,Fronteira dos Vales,MG
19499,Ecoporanga,ES
19500,Nova Venécia,ES
19501,Vila Pavão,ES
19502,Ponto Belo,ES
19503,Mucurici,ES
19504,Boa Esperança,ES
19505,Pinheiros,ES
19506,São Mateus,ES
19507,Montanha,ES
19508,Nanuque,MG
19509,Pedro Canário,ES
19510,Carlos Chagas,MG
19511,Machacalis,MG
19512,Santa Helena de Minas,MG
19513,Umburatiba,MG
19514,Bertópolis,MG
19515,Serra dos Aimorés,MG
19516,Lajedão,BA
19517,Ibirapuã,BA
19518,Medeiros Neto,BA
19519,Itanhém,BA
19520,Jucuruçu,BA
19521,Vereda,BA
19522,Conceição da Barra,ES
19523,Mucuri,BA
19524,Nova Viçosa,BA
19525,Teixeira de Freitas,BA
19526,Itamaraju,BA
19527,Caravelas,BA
19528,Alcobaça,BA
19529,Prado,BA
19530,Firminópolis,GO
19531,Turvânia,GO
19532,Adelândia,GO
19533,Nazário,GO
19534,Anicuns,GO
19535,Sanclerlândia,GO
19536,Mossâmedes,GO
19537,Goiás,GO
19538,Americano do Brasil,GO
19539,Campestre de Goiás,GO
19540,Santa Bárbara de Goiás,GO
19541,Avelinópolis,GO
19542,Araçu,GO
19543,Trindade,GO
19544,Abadia de Goiás,GO
19545,Caturaí,GO
19546,Goianira,GO
19547,Inhumas,GO
19548,Brazabrantes,GO
19549,Santo Antônio de Goiás,GO
19550,Damolândia,GO
19551,Nova Veneza,GO
19552,Itaberaí,GO
19553,Itauçu,GO
19554,Taquaral de Goiás,GO
19555,Itaguari,GO
19556,Itaguaru,GO
19557,Santa Rosa de Goiás,GO
19558,Petrolina de Goiás,GO
19559,Jesúpolis,GO
19560,Jaraguá,GO
19561,Guaraíta,GO
19562,Itapuranga,GO
19563,Heitoraí,GO
19564,Morro Agudo de Goiás,GO
19565,São Patrício,GO
19566,Nova América,GO
19567,Uruana,GO
19568,Carmo do Rio Verde,GO
19569,Ceres,GO
19570,Rialma,GO
19571,Rianápolis,GO
19572,Santa Isabel,GO
19573,Rubiataba,GO
19574,Ipiranga de Goiás,GO
19575,Nova Glória,GO
19576,Itapaci,GO
19577,Guarinos,GO
19578,Pilar de Goiás,GO
19579,Hidrolina,GO
19580,São Luíz do Norte,GO
19581,Goiânia,GO
19582,Senador Canedo,GO
19583,Nerópolis,GO
19584,Goianápolis,GO
19585,Terezópolis de Goiás,GO
19586,Campo Limpo de Goiás,GO
19587,Caldazinha,GO
19588,Bonfinópolis,GO
19589,Anápolis,GO
19590,Ouro Verde de Goiás,GO
19591,São Francisco de Goiás,GO
19592,Pirenópolis,GO
19593,Corumbá de Goiás,GO
19594,Cocalzinho de Goiás,GO
19595,Leopoldo de Bulhões,GO
19596,Silvânia,GO
19597,Vianópolis,GO
19598,Gameleira de Goiás,GO
19599,Abadiânia,GO
19600,Alexânia,GO
19601,Santo Antônio do Descoberto,GO
19602,Águas Lindas de Goiás,GO
19603,Goianésia,GO
19604,Vila Propício,GO
19605,Santa Rita do Novo Destino,GO
19606,Barro Alto,GO
19607,Padre Bernardo,GO
19608,Crixás,GO
19609,Uirapuru,GO
19610,Nova Crixás,GO
19611,Mundo Novo,GO
19612,Bonópolis,GO
19613,Santa Terezinha de Goiás,GO
19614,Campos Verdes,GO
19615,Nova Iguaçu de Goiás,GO
19616,Alto Horizonte,GO
19617,Amaralina,GO
19618,São Miguel do Araguaia,GO
19620,Novo Planalto,GO
19621,Uruaçu,GO
19622,Campinorte,GO
19623,Mara Rosa,GO
19624,Mutunópolis,GO
19625,Estrela do Norte,GO
19626,Santa Tereza de Goiás,GO
19627,Formoso,GO
19628,Niquelândia,GO
19629,Campinaçu,GO
19630,Porangatu,GO
19631,Talismã,TO
19632,Trombas,GO
19633,Montividiu do Norte,GO
19634,Jaú do Tocantins,TO
19635,Palmeirópolis,TO
19636,São Salvador do Tocantins,TO
19637,Novo Gama,GO
19638,Valparaíso de Goiás,GO
19639,Luziânia,GO
19640,Cidade Ocidental,GO
19641,Brasília,DF
19642,Cristalina,GO
19643,Mimoso de Goiás,GO
19644,Água Fria de Goiás,GO
19645,Planaltina,GO
19646,Formosa,GO
19647,São João d'Aliança,GO
19648,Unaí,MG
19649,Cabeceira Grande,MG
19650,Cabeceiras,GO
19651,Natalândia,MG
19652,Dom Bosco,MG
19653,Uruana de Minas,MG
19654,Vila Boa,GO
19655,Buritis,MG
19656,Formoso,MG
19657,Sítio d'Abadia,GO
19658,Colinas do Sul,GO
19659,Alto Paraíso de Goiás,GO
19660,Cavalcante,GO
19661,Teresina de Goiás,GO
19662,Minaçu,GO
19663,Paranã,TO
19664,Flores de Goiás,GO
19665,Nova Roma,GO
19666,Alvorada do Norte,GO
19667,Simolândia,GO
19668,Buritinópolis,GO
19669,Damianópolis,GO
19670,Iaciara,GO
19671,Guarani de Goiás,GO
19672,Posse,GO
19673,Monte Alegre de Goiás,GO
19674,Arraias,TO
19675,Campos Belos,GO
19676,Divinópolis de Goiás,GO
19677,São Domingos,GO
19678,Novo Alegre,TO
19680,Lavandeira,TO
19681,Aurora do Tocantins,TO
19682,Sandolândia,TO
19684,Lagoa da Confusão,TO
19685,Alvorada,TO
19686,Figueirópolis,TO
19687,Cariri do Tocantins,TO
19692,Dueré,TO
19694,Crixás do Tocantins,TO
19695,Cristalândia,TO
19696,Santa Rita do Tocantins,TO
19697,Fátima,TO
19698,Oliveira de Fátima,TO
19699,Nova Rosalândia,TO
19700,Ipueiras,TO
19701,Brejinho de Nazaré,TO
19703,Marianópolis do Tocantins,TO
19704,Caseara,TO
19705,Santa Maria das Barreiras,PA
19706,Araguacema,TO
19707,Pium,TO
19708,Chapada de Areia,TO
19709,Pugmil,TO
19710,Monte Santo do Tocantins,TO
19713,Abreulândia,TO
19715,Barrolândia,TO
19716,Miranorte,TO
19717,Lajeado,TO
19718,Miracema do Tocantins,TO
19719,Tocantínia,TO
19720,Dois Irmãos do Tocantins,TO
19723,Pequizeiro,TO
19724,Rio dos Bois,TO
19727,Itaporã do Tocantins,TO
19728,Presidente Kennedy,TO
19730,Natividade,TO
19731,Chapada da Natividade,TO
19732,Conceição do Tocantins,TO
19733,Santa Rosa do Tocantins,TO
19734,Silvanópolis,TO
19735,Monte do Carmo,TO
19736,Pindorama do Tocantins,TO
19737,Ponte Alta do Tocantins,TO
19738,Taipas do Tocantins,TO
19739,Almas,TO
19740,Porto Alegre do Tocantins,TO
19742,Taguatinga,TO
19743,Ponte Alta do Bom Jesus,TO
19744,Novo Jardim,TO
19745,Rio da Conceição,TO
19746,Mateiros,TO
19747,Santa Tereza do Tocantins,TO
19748,Aparecida do Rio Negro,TO
19749,Lagoa do Tocantins,TO
19750,Novo Acordo,TO
19751,Tupirama,TO
19752,Pedro Afonso,TO
19753,Bom Jesus do Tocantins,TO
19754,Rio Sono,TO
19755,Tupiratins,TO
19756,Santa Maria do Tocantins,TO
19757,Itacajá,TO
19758,Centenário,TO
19760,São Félix do Tocantins,TO
19761,Lizarda,TO
19762,Bonfinópolis de Minas,MG
19763,Riachinho,MG
19764,Arinos,MG
19765,Urucuia,MG
19766,Santa Fé de Minas,MG
19767,Pintópolis,MG
19768,Chapada Gaúcha,MG
19769,Ponto Chique,MG
19770,São Romão,MG
19771,Campo Azul,MG
19772,Ubaí,MG
19773,Icaraí de Minas,MG
19774,São Francisco,MG
19775,Luislândia,MG
19776,São João do Pacuí,MG
19777,Coração de Jesus,MG
19778,Mirabela,MG
19779,Brasília de Minas,MG
19780,Lontra,MG
19781,Patis,MG
19782,Japonvar,MG
19783,Bonito de Minas,MG
19784,Pedras de Maria da Cruz,MG
19785,Januária,MG
19786,Cônego Marinho,MG
19787,Ibiracatu,MG
19788,Miravânia,MG
19789,Itacarambi,MG
19790,São João das Missões,MG
19791,Mambaí,GO
19792,Montalvânia,MG
19793,Cocos,BA
19794,Feira da Mata,BA
19795,Juvenília,MG
19796,Coribe,BA
19797,Correntina,BA
19798,Jaborandi,BA
19799,Santa Maria da Vitória,BA
19800,São Félix do Coribe,BA
19801,Canápolis,BA
19802,Santana,BA
19803,Montes Claros,MG
19804,Capitão Enéas,MG
19805,São João da Ponte,MG
19806,Francisco Sá,MG
19807,Janaúba,MG
19808,Nova Porteirinha,MG
19809,Riacho dos Machados,MG
19810,Porteirinha,MG
19811,Varzelândia,MG
19812,Verdelândia,MG
19813,Jaíba,MG
19814,Matias Cardoso,MG
19815,Manga,MG
19816,Pai Pedro,MG
19817,Gameleiras,MG
19818,Grão Mogol,MG
19819,Cristália,MG
19820,Josenópolis,MG
19821,Padre Carvalho,MG
19822,Serranópolis de Minas,MG
19823,Fruta de Leite,MG
19824,Rubelita,MG
19825,Coronel Murta,MG
19826,Novorizonte,MG
19827,Salinas,MG
19828,Taiobeiras,MG
19829,Catuti,MG
19830,Mato Verde,MG
19831,Rio Pardo de Minas,MG
19832,Santo Antônio do Retiro,MG
19833,Monte Azul,MG
19834,Mamonas,MG
19835,Espinosa,MG
19836,Montezuma,MG
19837,Urandi,BA
19838,Licínio de Almeida,BA
19839,Vargem Grande do Rio Pardo,MG
19840,Indaiabira,MG
19841,São João do Paraíso,MG
19842,Mortugaba,BA
19843,Jacaraci,BA
19844,Condeúba,BA
19845,Malhada,BA
19846,Carinhanha,BA
19847,Iuiú,BA
19848,Palmas de Monte Alto,BA
19849,Serra do Ramalho,BA
19850,Serra Dourada,BA
19851,Tabocas do Brejo Velho,BA
19852,Bom Jesus da Lapa,BA
19853,Sítio do Mato,BA
19854,Paratinga,BA
19855,Sebastião Laranjeiras,BA
19856,Candiba,BA
19857,Guanambi,BA
19858,Pindaí,BA
19859,Matina,BA
19860,Caetité,BA
19861,Igaporã,BA
19862,Caculé,BA
19863,Ibiassucê,BA
19864,Rio do Antônio,BA
19865,Lagoa Real,BA
19866,Riacho de Santana,BA
19867,Tanque Novo,BA
19868,Botuporã,BA
19869,Boquira,BA
19870,Macaúbas,BA
19871,Ibipitanga,BA
19872,Paramirim,BA
19873,Caturama,BA
19874,Rio do Pires,BA
19875,Érico Cardoso,BA
19876,Ibitiara,BA
19877,Novo Horizonte,BA
19878,Luís Eduardo Magalhães,BA
19879,Formosa do Rio Preto,BA
19880,Cristalândia do Piauí,PI
19881,São Desidério,BA
19882,Barreiras,BA
19883,Catolândia,BA
19884,Riachão das Neves,BA
19885,Angical,BA
19886,Baianópolis,BA
19887,Cristópolis,BA
19888,Cotegipe,BA
19889,Sebastião Barros,PI
19890,Santa Rita de Cássia,BA
19891,Mansidão,BA
19892,Corrente,PI
19893,São Gonçalo do Gurguéia,PI
19894,Barreiras do Piauí,PI
19895,Gilbués,PI
19896,Monte Alegre do Piauí,PI
19897,Santa Filomena,PI
19898,Alto Parnaíba,MA
19899,Tasso Fragoso,MA
19900,Riacho Frio,PI
19901,Parnaguá,PI
19902,Redenção do Gurguéia,PI
19903,Júlio Borges,PI
19904,Curimatá,PI
19905,Bom Jesus,PI
19906,Currais,PI
19907,Santa Luz,PI
19908,Cristino Castro,PI
19909,Palmeira do Piauí,PI
19910,Brejolândia,BA
19911,Wanderley,BA
19912,Muquém de S. Francisco,BA
19913,Ibotirama,BA
19914,Morpará,BA
19915,Buritirama,BA
19916,Barra,BA
19917,Oliveira dos Brejinhos,BA
19918,Brotas de Macaúbas,BA
19919,Ipupiara,BA
19920,Barra do Mendes,BA
19921,Ibipeba,BA
19922,Ibititá,BA
19923,Gentio do Ouro,BA
19924,Xique-Xique,BA
19925,Itaguaçu da Bahia,BA
19926,Uibaí,BA
19927,Presidente Dutra,BA
19928,Central,BA
19929,Jussara,BA
19930,Avelino Lopes,PI
19931,Morro Cabeça no Tempo,PI
19932,Campo Alegre de Lourdes,BA
19933,Guaribas,PI
19934,Alvorada do Gurguéia,PI
19935,Caracol,PI
19936,Jurema,PI
19937,Anísio de Abreu,PI
19938,São Braz do Piauí,PI
19939,Fartura do Piauí,PI
19940,Remanso,BA
19941,Várzea Branca,PI
19942,Bonfim do Piauí,PI
19943,São Raimundo Nonato,PI
19944,São Lourenço do Piauí,PI
19945,Tamboril do Piauí,PI
19946,Coronel José Dias,PI
19947,Dirceu Arcoverde,PI
19948,João Costa,PI
19949,Redenção,PA
19950,Pau D'Arco,PA
19951,Floresta do Araguaia,PA
19952,Pau D'Arco,TO
19953,Rio Maria,PA
19954,Xinguara,PA
19955,Canaã dos Carajas,PA
19956,Sapucaia,PA
19957,Conceição do Araguaia,PA
19958,Couto de Magalhães,TO
19959,Juarina,TO
19960,Bernardo Sayão,TO
19961,Arapoema,TO
19963,Bandeirantes do Tocantins,TO
19964,Nova Olinda,TO
19965,Piçarra,PA
19966,Santa Fé do Araguaia,TO
19967,Muricilândia,TO
19968,Aragominas,TO
19969,Carmolândia,TO
19970,Araguanã,TO
19971,São Geraldo do Araguaia,PA
19972,Xambioá,TO
19973,Piraquê,TO
19974,Parauapebas,PA
19975,Curionópolis,PA
19976,Eldorado dos Carajás,PA
19977,Novo Repartimento,PA
19978,Itupiranga,PA
19979,Marabá,PA
19980,São João do Araguaia,PA
19981,São Domingos do Araguaia,PA
19982,Esperantina,TO
19983,Brejo Grande do Araguaia,PA
19984,Palestina do Pará,PA
19985,Nova Ipixuna,PA
19986,Jacundá,PA
19987,Bom Jesus do Tocantins,PA
19988,São Pedro da Água Branca,MA
19989,Abel Figueiredo,PA
19990,Itapiratins,TO
19991,Palmeirante,TO
19992,Barra do Ouro,TO
19993,Goiatins,TO
19995,Babaçulândia,TO
19996,Wanderlândia,TO
19997,Riachinho,TO
19998,Ananás,TO
19999,Darcinópolis,TO
20000,Angico,TO
20001,Filadélfia,TO
20002,Carolina,MA
20003,Palmeiras do Tocantins,TO
20004,Aguiarnópolis,TO
20005,Santa Terezinha do Tocantins,TO
20006,Nazaré,TO
20007,Estreito,MA
20008,Tocantinópolis,TO
20009,Porto Franco,MA
20010,Campos Lindos,TO
20011,Riachão,MA
20012,Feira Nova do Maranhão,MA
20013,São João do Paraíso,MA
20014,São Pedro dos Crentes,MA
20015,Nova Colinas,MA
20016,Fortaleza dos Nogueiras,MA
20017,Formosa da Serra Negra,MA
20018,São Bento do Tocantins,TO
20019,Luzinópolis,TO
20020,Cachoeirinha,TO
20021,Araguatins,TO
20022,Buriti do Tocantins,TO
20023,São Sebastião do Tocantins,TO
20024,Carrasco Bonito,TO
20025,Axixá do Tocantins,TO
20026,Augustinópolis,TO
20027,Sampaio,TO
20028,Praia Norte,TO
20029,Maurilândia do Tocantins,TO
20030,Itaguatins,TO
20031,Campestre do Maranhão,MA
20032,Ribamar Fiquene,MA
20033,Sítio Novo do Tocantins,TO
20034,São Miguel do Tocantins,TO
20035,Imperatriz,MA
20036,Governador Edison Lobão,MA
20037,Davinópolis,MA
20038,João Lisboa,MA
20039,Senador La Rocque,MA
20040,Vila Nova dos Martírios,MA
20041,Rondon do Pará,PA
20042,Cidelândia,MA
20043,Açailândia,MA
20044,São Francisco do Brejão,MA
20045,Itinga do Maranhão,MA
20046,Dom Eliseu,PA
20047,Lajeado Novo,MA
20048,Montes Altos,MA
20049,Sítio Novo,MA
20050,Buritirana,MA
20051,Amarante do Maranhão,MA
20052,Grajaú,MA
20053,Bom Jesus das Selvas,MA
20054,Buriticupu,MA
20055,Tucuruí,PA
20056,Breu Branco,PA
20057,Baião,PA
20058,Mocajuba,PA
20059,Cametá,PA
20060,Goianésia do Pará,PA
20061,Tailândia,PA
20062,Bagre,PA
20063,Oeiras do Pará,PA
20064,Curralinho,PA
20065,Limoeiro do Ajuru,PA
20066,São Sebastião da Boa Vista,PA
20067,Igarapé-Miri,PA
20068,Moju,PA
20069,Abaetetuba,PA
20070,Muaná,PA
20071,Ponta de Pedras,PA
20072,Barcarena,PA
20073,Belém,PA
20074,Ananindeua,PA
20075,Marituba,PA
20076,Benevides,PA
20077,Santa Bárbara do Pará,PA
20078,Cachoeira do Arari,PA
20079,Salvaterra,PA
20080,Soure,PA
20081,Colares,PA
20082,Ulianópolis,PA
20083,Tomé-Açu,PA
20084,Paragominas,PA
20085,Ipixuna do Pará,PA
20086,Aurora do Pará,PA
20087,Nova Esperança do Piriá,PA
20088,Acará,PA
20089,Concórdia do Pará,PA
20090,São Domingos do Capim,PA
20091,Bujaru,PA
20092,Santa Isabel do Pará,PA
20093,Santo Antônio do Tauá,PA
20094,Inhangapi,PA
20095,Castanhal,PA
20096,São Francisco do Pará,PA
20097,Mãe do Rio,PA
20098,São Miguel do Guamá,PA
20099,Irituia,PA
20100,Santa Maria do Pará,PA
20101,Igarapé-Açu,PA
20102,Bonito,PA
20103,Nova Timboteua,PA
20104,Peixe-Boi,PA
20105,Vigia,PA
20106,São Caetano de Odivelas,PA
20107,Terra Alta,PA
20108,São João da Ponta,PA
20109,Curuçá,PA
20110,Magalhães Barata,PA
20111,Marapanim,PA
20112,Maracanã,PA
20113,Santarém Novo,PA
20114,Salinópolis,PA
20115,Garrafão do Norte,PA
20116,Capitão Poço,PA
20117,Ourém,PA
20118,Capanema,PA
20119,Santa Luzia do Pará,PA
20120,Tracuateua,PA
20121,Bragança,PA
20122,Cachoeira do Piriá,PA
20123,Boa Vista do Gurupi,MA
20124,Viseu,PA
20125,Primavera,PA
20126,Quatipuru,PA
20127,São João de Pirabas,PA
20128,Augusto Corrêa,PA
20129,Balsas,MA
20130,Baixa Grande do Ribeiro,PI
20131,Ribeiro Gonçalves,PI
20132,Sambaíba,MA
20133,São Raimundo das Mangabeiras,MA
20134,Loreto,MA
20135,São Félix de Balsas,MA
20136,São Domingos do Azeitão,MA
20137,Uruçuí,PI
20138,Benedito Leite,MA
20139,Antônio Almeida,PI
20140,Porto Alegre do Piauí,PI
20141,Mirador,MA
20142,Nova Iorque,MA
20143,Pastos Bons,MA
20144,Sucupira do Norte,MA
20145,Jenipapo dos Vieiras,MA
20146,Barra do Corda,MA
20147,Arame,MA
20148,Itaipava do Grajaú,MA
20149,Lagoa Grande do Maranhão,MA
20150,Marajá do Sena,MA
20151,Brejo de Areia,MA
20152,Lago da Pedra,MA
20153,Paulo Ramos,MA
20154,Fernando Falcão,MA
20155,Tuntum,MA
20156,Colinas,MA
20157,Jatobá,MA
20158,São Domingos do Maranhão,MA
20159,Santa Filomena do Maranhão,MA
20160,Presidente Dutra,MA
20161,Graça Aranha,MA
20162,Fortuna,MA
20163,Governador Eugênio Barros,MA
20164,Governador Luiz Rocha,MA
20165,Senador Alexandre Costa,MA
20166,São Raimundo do Doca Bezerra,MA
20167,São Roberto,MA
20168,Joselândia,MA
20169,São José dos Basílios,MA
20170,Esperantinópolis,MA
20171,Lago dos Rodrigues,MA
20172,Poção de Pedras,MA
20173,Igarapé Grande,MA
20174,Bom Lugar,MA
20175,Lago do Junco,MA
20176,Bernardo do Mearim,MA
20177,Trizidela do Vale,MA
20178,Pedreiras,MA
20179,Bacabal,MA
20180,São Luís Gonzaga do Maranhão,MA
20181,Dom Pedro,MA
20182,Santo Antônio dos Lopes,MA
20183,Capinzal do Norte,MA
20184,Gonçalves Dias,MA
20185,Governador Acher,MA
20186,Lima Campos,MA
20187,Alto Alegre do Maranhão,MA
20188,Peritoró,MA
20189,Colônia do Gurguéia,PI
20190,Manoel Emídio,PI
20191,Eliseu Martins,PI
20192,Bertolínia,PI
20193,Sebastião Leal,PI
20194,Canavieira,PI
20195,Pavussu,PI
20196,Rio Grande do Piauí,PI
20197,Itaueira,PI
20198,Landri Sales,PI
20199,Marcos Parente,PI
20200,Paraibano,MA
20201,Guadalupe,PI
20202,São João dos Patos,MA
20203,Sucupira do Riachão,MA
20204,Jerumenha,PI
20205,Floriano,PI
20206,Barão de Grajaú,MA
20207,Brejo do Piauí,PI
20208,Canto do Buriti,PI
20209,Socorro do Piauí,PI
20210,Flores do Piauí,PI
20211,Pajeú do Piauí,PI
20212,Ribeira do Piauí,PI
20213,São José do Peixe,PI
20214,São João do Piauí,PI
20215,Pedro Laurentino,PI
20216,Nova Santa Rita,PI
20217,Paes Landim,PI
20218,São Miguel do Fidalgo,PI
20219,São Francisco do Piauí,PI
20220,Nazaré do Piauí,PI
20221,Francisco Ayres,PI
20222,Arraial,PI
20223,Colônia do Piauí,PI
20224,Oeiras,PI
20225,Cajazeiras do Piauí,PI
20226,Santa Rosa do Piauí,PI
20227,Tanque do Piauí,PI
20228,Várzea Grande,PI
20229,Francinópolis,PI
20230,Barra D'Alcântara,PI
20231,Buriti Bravo,MA
20232,Passagem Franca,MA
20233,Lagoa do Mato,MA
20234,Palmeirais,PI
20235,Matões,MA
20236,Parnarama,MA
20237,São João do Soter,MA
20238,Timbiras,MA
20239,Codó,MA
20240,Caxias,MA
20241,Aldeias Altas,MA
20242,Coelho Neto,MA
20243,São Francisco do Maranhão,MA
20244,Amarante,PI
20245,Angical do Piauí,PI
20246,Regeneração,PI
20247,Santo Antônio dos Milagres,PI
20248,Jardim do Mulato,PI
20249,São Gonçalo do Piauí,PI
20250,São Pedro do Piauí,PI
20251,Agricolândia,PI
20252,Água Branca,PI
20253,Lagoinha do Piauí,PI
20254,Hugo Napoleão,PI
20255,Olho D'Água do Piauí,PI
20256,Barro Duro,PI
20257,Miguel Leão,PI
20258,Curralinhos,PI
20259,Nazária,PI
20260,Monsenhor Gil,PI
20261,Lagoa do Piauí,PI
20262,Demerval Lobão,PI
20263,Pau D'arco do Piauí,PI
20264,Passagem Franca do Piauí,PI
20265,Elesbão Veloso,PI
20266,São Félix do Piauí,PI
20267,São Miguel da Baixa Grande,PI
20268,Santa Cruz dos Milagres,PI
20269,Beneditinos,PI
20270,Alto Longá,PI
20271,Prata do Piauí,PI
20272,Timon,MA
20273,Teresina,PI
20274,José de Freitas,PI
20275,União,PI
20276,Lagoa Alegre,PI
20277,Altos,PI
20278,Coivaras,PI
20279,Campo Maior,PI
20280,Cabeceiras do Piauí,PI
20281,Barras,PI
20282,Nossa Senhora de Nazaré,PI
20283,Boqueirão do Piauí,PI
20284,Cocal de Telha,PI
20285,Boa Hora,PI
20286,Santa Luzia,MA
20287,Tufilândia,MA
20288,Alto Alegre do Pindaré,MA
20289,Governador Newton Bello,MA
20290,Zé Doca,MA
20291,Altamira do Maranhão,MA
20292,Vitorino Freire,MA
20293,Olho d'Água das Cunhãs,MA
20294,Satubinha,MA
20295,Bela Vista do Maranhão,MA
20296,Pio XII,MA
20297,Bom Jardim,MA
20298,Santa Inês,MA
20299,Pindaré-Mirim,MA
20300,Monção,MA
20301,Igarapé do Meio,MA
20302,Penalva,MA
20303,Araguanã,MA
